name,flux,ra,dec
J0909-0231,0.182,2.3987313660881253,-0.04407128479838749
J0910+2248,0.165,2.4028917288063876,0.39810757750708603
J0911+3349,0.158,2.4076643569532403,0.5902935932955068
J0912+4126,0.188,2.4093989799192705,0.7231934474623922
J0912-4137,0.185,2.409481618277748,-0.7264261809671143
J0912+2205,0.2,2.4103567580715133,0.38545716701061905
J0912-2752,0.161,2.4108514238696026,-0.4864485603511068
J0914-3314,0.188,2.4199514140916447,-0.5802852130121202
J0914+0245,0.594,2.420038156955469,0.04828378913109031
J0914+3512,0.197,2.4201479759081646,0.6143781581826877
J0915+0007,0.172,2.42540371301002,0.0021007408771466065
J0916+0242,0.302,2.429045017572178,0.047380364192098214
J0916+3854,0.531,2.429564102635442,0.6790695371085478
J0917-2131,0.383,2.4323356654890445,-0.37570375673863127
J0917-1345,0.185,2.4332071909968165,-0.2401875443581516
J0917+6530,0.235,2.4344120178866846,1.1432639972885323
J0918-1205,0.226,2.435146530103076,-0.21110632900620183
J0919-3538,0.227,2.439598661984944,-0.622050067311501
J0919-5340,0.506,2.442300267169749,-0.9366912903626758
J0919+7825,0.199,2.4429198626903097,1.3687577741778445
J0920-3631,0.251,2.4453663513530217,-0.6375664299340512
J0920-2956,0.396,2.4466020938417072,-0.5225820929474119
J0920+4441,1.189,2.4477121738605234,0.7801330143894348
J0921+7136,0.238,2.449565615642259,1.249715871796373
J0921-2618,1.522,2.449958948642087,-0.45923193613808
J0921+1350,0.158,2.4501058185349747,0.24167107334968216
J0921+6215,1.021,2.4504590739755208,1.0867204367936396
J0922-0529,0.393,2.4539091380118814,-0.09573704588432659
J0922-3959,1.126,2.4555632303226718,-0.6980108278264594
J0923+3849,0.313,2.457601969275047,0.6776721275589288
J0923+4125,0.271,2.4588274830434846,0.7229902288389021
J0923-2135,0.234,2.459378728270767,-0.3769287151529975
J0923+2815,0.649,2.4602978084737797,0.4931768235252785
J0923-3435,0.167,2.4604689641141544,-0.6037189358945861
J0923-4420,0.176,2.460586294018564,-0.7738911901857571
J0925+0019,0.618,2.4658458938976646,0.005594430969564611
J0925+3127,0.188,2.4684519050722327,0.5489584232530409
J0925+3612,0.335,2.469048304876146,0.6319821451936862
J0926+4029,0.251,2.4696719330526653,0.7068082781671937
J0927+3902,10.161,2.474223394603868,0.681361277122759
J0927-2034,0.708,2.4777729856044917,-0.35920443180811895
J0928+4446,0.233,2.480122835241077,0.7813489953634238
J0928-3049,0.186,2.480839225776566,-0.5380656281568749
J0929-1820,0.17,2.4828953181013613,-0.3201988741156357
J0929+5013,0.618,2.483853704064516,0.8766206558446535
J0929+8612,0.247,2.485862105412944,1.504576977607244
J0929-3801,0.315,2.4869129581926486,-0.6637495387167014
J0930-8533,0.428,2.4894626446833725,-1.493418584995938
J0930+0034,0.203,2.4908941694809004,0.010175957974554117
J0930+7420,0.294,2.4910053357550566,1.2973900788456352
J0930+3503,0.2,2.4911141946312196,0.6119202332015706
J0931+1414,0.186,2.491846019040562,0.24849861623313915
J0932-2016,0.153,2.4972452032991983,-0.3539004436973726
J0932-3405,0.238,2.4984748211366505,-0.5951500009795205
J0932+5306,0.27,2.498813402939677,0.9269337063781886
J0932+6507,0.197,2.4997898268806504,1.136700441999424
J0933-0819,0.263,2.501427365107096,-0.14520582141444027
J0933-4454,0.269,2.501602066820179,-0.7837635955032235
J0933-5240,0.288,2.50259633304393,-0.9192999188763415
J0933-1139,0.352,2.502689684306078,-0.20345437543876083
J0934+4908,0.277,2.505693735633466,0.8576437888200827
J0935+0719,0.177,2.50898904692465,0.12779014839993363
J0935-3332,0.204,2.5095820096662123,-0.585449889960081
J0935+0915,0.169,2.5099028298352173,0.16148093465881255
J0935+3633,0.185,2.511226265664949,0.6380030047023717
J0936-0535,0.173,2.5159410276386174,-0.0977019906433199
J0937+5008,0.342,2.518533916337038,0.8752443086375594
J0938-0708,0.354,2.5260807869269497,-0.12450315062103093
J0939+4141,0.201,2.5299722561485014,0.7277741371941545
J0940-2829,0.175,2.5310830414257803,-0.49727278121855506
J0940+2603,0.389,2.5317980860215283,0.4548034524494679
J0940-6107,0.215,2.534171461387433,-1.0668246529482666
J0941-1335,0.27,2.535276141139378,-0.23732107193002586
J0941-0754,0.157,2.536582484014358,-0.1378975463508109
J0941-8615,0.152,2.5391352435208403,-1.505355296957602
J0942-0759,0.25,2.5410147767386184,-0.13959339207633406
J0943+1702,0.255,2.545069945699425,0.29737968568675044
J0943+3614,0.262,2.5452102640626326,0.6326434200009676
J0943-0819,0.15,2.5465040675468797,-0.14530263104650168
J0944+5202,0.358,2.5519735456683605,0.9083188768303871
J0945+3534,0.289,2.5553162471575037,0.6210225144591442
J0945+4636,0.237,2.555605099221431,0.8135687343529178
J0945-0153,0.255,2.5557465145240736,-0.0328895454994543
J0946+1017,0.234,2.5594577131232326,0.17950776549657377
J0946-4707,0.361,2.560640615550648,-0.8226281457668139
J0947+5907,0.172,2.561624461358822,1.0319815548416975
J0947-7731,0.159,2.5650139823232587,-1.353091798295711
J0948-3223,0.204,2.56632576691668,-0.565425788683918
J0948+4039,1.398,2.5696583043354804,0.7096925046662471
J0948+0022,0.304,2.569802432243391,0.0065234570282827475
J0949+1752,0.181,2.5728889464509446,0.31207170394782824
J0950-3830,0.183,2.5744420399031362,-0.6721196046111797
J0952-2720,0.223,2.584272203598493,-0.4773060559931849
J0952+3512,0.425,2.5854163018297602,0.6146099541970923
J0952-3006,0.156,2.5868991406162936,-0.52558413998232
J0953+3225,0.248,2.5894836759507482,0.5660273464205847
J0954-4108,0.196,2.593200071340477,-0.717974349403025
J0954-5113,0.205,2.5933573267423564,-0.8940611757542425
J0954+2639,0.219,2.5947080243241163,0.4652492351750914
J0954+7435,0.323,2.59526409255062,1.3020017806541369
J0954+1743,0.595,2.5959462691786164,0.3093655349209545
J0955+4838,0.162,2.5965409699045026,0.8489041069383348
J0956+5753,0.188,2.6021866114523147,1.0105257779667112
J0956+2515,1.057,2.6041676253850095,0.4407734479486844
J0957-1350,0.261,2.606226218112124,-0.24144291736487677
J0957+5522,0.224,2.6076807747107935,0.9666106950458335
J0958+4725,1.19,2.610697794198134,0.8276149746821052
J0958+3224,0.618,2.6107907322535824,0.5654973896529283
J0958+5039,0.194,2.612016809981535,0.8842879541529527
J0958-4110,0.292,2.6120521852602008,-0.7186547166094008
J0958+6533,0.777,2.6127029933037176,1.1443290897975122
J1000-3139,0.199,2.6209635960745015,-0.552650612647133
J1001+2911,0.375,2.6230993754060092,0.5095272346853863
J1001+3424,0.279,2.623226173067112,0.600637896469767
J1001+1015,0.201,2.626555807712478,0.17913722453328196
J1001+5540,0.18,2.62656070866974,0.9717956888868032
J1001-4438,0.356,2.626713839422264,-0.7790015456030418
J1002-6138,0.155,2.629800849666936,-1.0758508107493683
J1002+1216,0.177,2.6305635372424963,0.21416443126550996
J1006+3454,0.193,2.6443011000703764,0.6091703383924654
J1006-7409,0.397,2.644475269239871,-1.2943753843792651
J1006-5018,0.75,2.6451926025440446,-0.8779659214042449
J1006-2159,0.275,2.647549113738774,-0.3837804981387335
J1007-0207,0.539,2.648853474356056,-0.03699573862764784
J1007-1247,0.189,2.649644530149668,-0.22333424333579682
J1007-3333,0.379,2.650819697932337,-0.5855905244702905
J1007+1356,0.575,2.651554966021738,0.24332605102721702
J1007+0708,0.164,2.6521598431079942,0.12467438763738209
J1008+0621,0.358,2.6529598157160326,0.11093126392385762
J1008-0933,0.191,2.6560904417387117,-0.16679220583460203
J1010+8250,0.475,2.6627748868948493,1.4457841317473812
J1010-0200,0.388,2.665384416289579,-0.03500148557263453
J1010+3330,0.221,2.665396219805866,0.5847714079517041
J1011-2847,0.195,2.666391666090357,-0.5025598861776704
J1011+0106,0.168,2.6671277462669147,0.019404728382044788
J1012+2312,0.25,2.6715456515149305,0.40498721648097896
J1012-4259,0.168,2.6730416741550234,-0.7502280288893365
J1013-2546,0.166,2.675670105174664,-0.44997833163458817
J1013+3445,0.374,2.678325113777265,0.606748119938962
J1013+2449,0.889,2.678602528625882,0.43321224927220414
J1014+2301,0.589,2.682503099012263,0.4017969533819426
J1014+0852,0.151,2.6826372789070474,0.15503461158415707
J1014-4508,2.945,2.6827423181301424,-0.7879247907435389
J1015+1227,0.389,2.68664519605996,0.2173277696549895
J1015+0109,0.214,2.6875928835184104,0.0201379320863104
J1016+0513,0.324,2.6880351388243917,0.09105936035204941
J1016+2037,0.407,2.691030242430481,0.36005805712211986
J1017+6116,0.539,2.694052968199089,1.0694383619459815
J1018+3542,0.731,2.6973327718035374,0.6232737579865725
J1018+0530,0.347,2.6985588787657546,0.09613836883178489
J1018-3123,0.229,2.698624707567318,-0.5480035676788716
J1019-2219,0.165,2.704462195342899,-0.38978922416694056
J1019+6320,0.214,2.704596886037378,1.1053830809937777
J1020+4320,0.213,2.7072385965400763,0.7565824824863783
J1021+3437,0.354,2.7108944604206875,0.604279844137272
J1022+4239,0.173,2.7149419959658445,0.7445070984918047
J1022+3041,0.263,2.7161903470766564,0.535550000748395
J1022+1853,0.178,2.717998100356454,0.32974244708775885
J1023+3948,0.67,2.7191913888746377,0.6947156324299857
J1023-6646,0.434,2.7215161320953767,-1.1655343536502332
J1024-3234,0.282,2.7227444587527923,-0.5684734163012389
J1024-0052,0.403,2.7248652414881462,-0.015395239778306593
J1024+1912,0.5,2.7259722786708567,0.33520219356845954
J1024+2332,0.234,2.7266142466944334,0.4108988115910981
J1024-1031,0.159,2.7268111486319913,-0.1837589291146151
J1025-0429,0.215,2.7306239696813464,-0.07840750166863557
J1025+1253,0.625,2.7311701439999307,0.22509425007957987
J1026+7032,0.158,2.7341079420471366,1.2312476773946748
J1027+4803,0.157,2.736754800834796,0.8386963266179359
J1028-2644,0.216,2.740870263212721,-0.4666712868344938
J1028+0255,0.224,2.7416505488704073,0.051014383168181056
J1028-0236,0.18,2.7426425527838374,-0.045668123764727814
J1029-1852,0.384,2.7469371809907392,-0.3295292600162459
J1031+7441,0.239,2.754858525643412,1.3037529273794164
J1031+6020,0.428,2.7565116676951473,1.0531625330681347
J1031-2228,0.202,2.7570611389406885,-0.39223840427280315
J1031-0423,0.183,2.757256739008068,-0.07675991836936498
J1032-5917,0.998,2.7607127307643453,-1.0349657115730335
J1033+4116,1.082,2.7622531847602603,0.7202694228506633
J1033+3935,0.332,2.76358786211026,0.6911071524689962
J1033+071A,0.244,2.764457857546054,0.12549958502852643
J1033+071B,0.222,2.76446283449786,0.1254929702306614
J1033+6051,0.489,2.7657235618111207,1.0620684115523167
J1035-2011,1.027,2.770866926325419,-0.35243220083272614
J1035+5040,0.164,2.7711479360432407,0.884329734765733
J1035+5628,0.665,2.7712221589331194,0.9857561283936304
J1036+2203,0.229,2.777471934493259,0.38490427176845454
J1036-0605,0.339,2.7785331180949724,-0.1063738653685564
J1036-3744,0.35,2.7789597475408825,-0.6586439458181319
J1037-2934,1.253,2.780606185273906,-0.516049322260464
J1037+0424,0.177,2.782297686899162,0.07680295663731537
J1037-2705,0.165,2.7823259074914475,-0.4728217240956146
J1037-2823,0.216,2.7825244239312856,-0.4954025358915948
J1037+2834,0.186,2.7826246236472523,0.49887065797706115
J1038-4325,0.197,2.7848689221702174,-0.7579862517733847
J1038+4244,0.264,2.785123009893439,0.7460446735428781
J1038-7003,0.306,2.785876058088262,-1.22264528669951
J1038-5311,1.32,2.786756827005197,-0.928434055544053
J1038+0512,1.099,2.7872020853683224,0.0908981351745455
J1039-1541,0.313,2.788651090147363,-0.27375824910409263
J1041+0610,1.165,2.798138218395775,0.10771068571622966
J1041-4740,1.408,2.8001371591869932,-0.8319405971973256
J1041+523A,0.619,2.8002921839853663,0.9173073932609555
J1042-4143,0.362,2.8044823108214714,-0.7282180219831588
J1042+1203,0.322,2.8044972338229086,0.2104637451722868
J1043+2408,0.847,2.8062738729726866,0.4213777960059705
J1043-4530,0.3,2.8093563124182133,-0.7941711656508342
J1044-5201,0.189,2.810390912037425,-0.9078899713296882
J1044+5322,0.266,2.8107562567192015,0.9315236291925821
J1044+8054,0.922,2.811657252838614,1.4121625899721342
J1044-5440,0.163,2.8117453414967355,-0.9542942981470012
J1044+0655,0.251,2.8140460761864503,0.12090410818860214
J1045+1735,0.347,2.815387690565728,0.3071201776618728
J1045-2927,0.34,2.817297801588391,-0.5141271361288898
J1045+0624,0.318,2.8181782926343644,0.111877793889644
J1046+5354,0.227,2.8204548625133645,0.9408596593425493
J1046-5130,0.162,2.8215358381487956,-0.8988982115925561
J1047-1308,0.292,2.8233559282156886,-0.2293770738248083
J1047-6217,1.013,2.826193643193099,-1.0871201828361188
J1048-1909,1.308,2.827914853085662,-0.33440376220735424
J1048-5313,0.173,2.8279892724705253,-0.9289103065913709
J1048+0055,0.234,2.8279965920905203,0.01620965370114887
J1048-4639,0.18,2.8287429908717816,-0.8142807357974301
J1048+7143,1.208,2.8294419658574967,1.2518661961200903
J1049-6003,0.377,2.834309995955647,-1.0481559790234136
J1050+0432,0.372,2.836891673458895,0.07935971937156601
J1050-0318,0.167,2.837941393519915,-0.057636518542859054
J1050-5249,0.282,2.8389255374885027,-0.9220590338720343
J1050-4719,0.509,2.8400436637660595,-0.8258537097983383
J1050+3430,0.181,2.8403868640011747,0.6021916189192288
J1051-3138,0.493,2.840870790715655,-0.5521751856861103
J1051-5344,0.781,2.8411851158600148,-0.9380492319092548
J1051+4644,0.175,2.8416793342720394,0.815734740944778
J1051-6518,0.194,2.8422338496645634,-1.1397418207562464
J1051+2119,0.46,2.8440713992780733,0.37229964343992894
J1053-3445,0.167,2.851841892723668,-0.6066846800810528
J1053-5546,0.205,2.8530037750600705,-0.9735552131924923
J1054-0713,0.199,2.856595542523845,-0.1260820714070125
J1056+7011,0.416,2.8662391481936216,1.2251528516079917
J1057+0012,0.162,2.8678499372857855,0.0035079893810541227
J1057-2342,0.291,2.8684792600353215,-0.41365133598112835
J1057-2509,0.256,2.870640007247166,-0.4390912096826744
J1058-3024,0.267,2.871097702317487,-0.5308468728728724
J1058+4304,0.446,2.8712790257370293,0.7518563544195661
J1058-0309,0.168,2.8718673399395724,-0.055110006243054954
J1058+8114,0.595,2.8719054964004016,1.417947542488806
J1058+1951,0.326,2.8723684045510325,0.3466944797860138
J1058+0133,3.663,2.8732195708658015,0.02733778894517241
J1058+5628,0.189,2.8738102523165874,0.9855835837862998
J1058-8003,1.906,2.874216193502209,-1.397398640293041
J1059+2057,0.284,2.878269206399613,0.3657529238876737
J1100-4249,0.166,2.8834524881210677,-0.7473563020020535
J1101+3904,0.235,2.886343310195124,0.68200017326989
J1101+7225,0.494,2.8877058158019375,1.2640892205704164
J1101+6241,0.15,2.888043641295621,1.0942758913491446
J1101-6325,0.955,2.8881111064160807,-1.1069392044829953
J1101-6056,0.221,2.8884102255974984,-1.0637311443094946
J1102+2241,0.166,2.88874858574371,0.3961709565814519
J1102-4404,0.344,2.8888716091303053,-0.769219152490458
J1102+2757,0.464,2.889558998256835,0.48786165342938415
J1102+5941,0.236,2.8916297100412214,1.0417656233734005
J1103+1158,0.233,2.893139931880166,0.20893833244810603
J1103+3014,0.322,2.8938505764281475,0.527878237451537
J1103+2203,0.318,2.8945607602819288,0.38502797542136674
J1103-3251,0.295,2.8951759009222955,-0.573421593203397
J1103-5357,0.484,2.896680902554169,-0.9416085086630434
J1104+7932,0.219,2.897650748567359,1.3883752631892885
J1104+3812,0.377,2.8992328844437476,0.6668699401158086
J1104-2431,0.328,2.9006046045890694,-0.4280216381375183
J1104+6038,0.179,2.9011513429398907,1.0585194771348618
J1105-3928,0.186,2.902415743298562,-0.6890276388679889
J1105+0202,0.226,2.9044455170763452,0.0357670011876001
J1105+3946,0.283,2.905523741491099,0.6943352429130943
J1106+2812,0.212,2.9065012929147693,0.4924110274455984
J1107-4449,1.86,2.9109687813669494,-0.7822353277112748
J1107-6820,1.037,2.9112597474609325,-1.1928875866745867
J1107+1628,0.232,2.9114308075445305,0.2874084397072685
J1107+7232,0.188,2.9133706767945506,1.2661200416184735
J1108+1435,0.281,2.9153015221832828,0.2547002148639187
J1108+4330,0.321,2.9164071410678094,0.75947836264581
J1108-4329,0.182,2.917042301507361,-0.7591217318112126
J1108+0811,0.168,2.917426843720079,0.14283379072776134
J1109+3744,0.317,2.9211614847090863,0.6587217125505758
J1109+1043,0.27,2.922413363421205,0.1872518021990177
J1110-1858,0.257,2.9234560869663078,-0.33126709787875835
J1110+6028,0.225,2.924378289854241,1.0555487927454659
J1110+4403,0.215,2.926796857903132,0.7689432262137678
J1111+1955,0.242,2.9292490334303234,0.3477859444623983
J1112-5703,0.582,2.9326817995811894,-0.9959030469983133
J1112+3446,0.282,2.934972516226442,0.6069824122590107
J1113-3549,0.16,2.936624257433286,-0.6253527997669055
J1113+1442,0.278,2.940784893586464,0.2566940702262694
J1114-0816,0.307,2.9432469400414063,-0.1444696443963498
J1114-0247,0.165,2.9437642307607557,-0.04873222384801043
J1116+0829,0.252,2.9503317205310524,0.14816891362158993
J1118-1232,0.663,2.959579638751841,-0.2190110000437165
J1118-4634,1.082,2.9602934970327524,-0.8128143841909536
J1118+1234,1.034,2.962500160148392,0.219531963856958
J1119+0410,0.188,2.9658106699121465,0.0728574508828093
J1120-1243,0.295,2.96793824975955,-0.2221311029430402
J1120-2719,0.532,2.968237224733139,-0.4767966369511689
J1120+1420,0.161,2.9690819960888075,0.2504303760289555
J1120+0704,0.176,2.969855425584137,0.1235652983838041
J1120-1420,0.35,2.9711004331531568,-0.2503089385406329
J1121-0553,0.381,2.973248960224077,-0.10295716693695027
J1121-0711,0.209,2.97448631677871,-0.1254035624914763
J1122-2532,0.206,2.976204034485606,-0.44580476176746925
J1122+1805,0.556,2.977947054812444,0.3157414227126146
J1123-6417,0.182,2.981561603840778,-1.1221313229399177
J1123+8030,0.239,2.983304008211834,1.4051030434770544
J1124-1501,0.15,2.984699599079891,-0.26237607076394714
J1124+2336,0.432,2.984709798856762,0.4121200873607426
J1124+2307,0.161,2.986810185456311,0.40373321394556755
J1124+1919,0.18,2.987703608664821,0.33728226965029984
J1125+2610,0.88,2.9927823846521555,0.4567913469306466
J1125+2005,0.221,2.9931481777381057,0.3507837256217264
J1126-3828,0.337,2.996449131751484,-0.6715835461239769
J1126+0625,0.157,2.997104555609096,0.11226801562191362
J1126+4516,0.245,2.9974324532336616,0.7900828418337804
J1127-1857,1.51,2.9979224182055773,-0.33082445372796404
J1127-0735,0.312,2.998507382321343,-0.13241310845477539
J1127+0555,0.195,3.0002592026709918,0.10342074175487365
J1127+5650,0.268,3.0005217051355912,0.9920005214310788
J1127+3620,0.187,3.001884197943324,0.6342737461148523
J1128+5925,0.569,3.0029364738935893,1.0370882089974152
J1128+6834,0.153,3.0046224682051124,1.1968198266662622
J1128+1039,0.247,3.0052787759265462,0.185911411586434
J1128-5055,0.167,3.0057730804414806,-0.888871854175467
J1129-0240,0.172,3.010178023638196,-0.04657979892357546
J1130-1449,2.591,3.011205837853608,-0.25873239963228706
J1130+0846,0.23,3.0133074292393953,0.1532161887187911
J1130+3031,0.209,3.013778499858605,0.5327878755445563
J1130+3815,1.06,3.0145677807250904,0.6676783569418968
J1131-0500,0.419,3.0172755237965423,-0.08736176460667375
J1131-5818,1.523,3.0182042746507745,-1.0177860546821
